== 2026-09-03T22:50:16Z cleaning results of earlier schemas
== 2026-09-03T22:50:16Z diff (workers=4, deadline=270 min)
[22:50:16] 773 pairs total, 773 to do, 4 workers, big pair > 120 MB download, deadline 270 min
[22:50:16] [1/773] libreoffice@26.2.4.2..26.2.5.2 (1407 MB dl, 0s, 78 MB rss) ok
[23:47:25] [747/764] cdebconf@0.274..0.275 (0 MB dl, 2s, 96 MB rss) ok
[23:47:25] [748/764] cdebconf@0.281..0.282 (0 MB dl, 2s, 96 MB rss) ok
[23:47:26] [749/764] cdebconf@0.282..0.283 (0 MB dl, 3s, 96 MB rss) ok
[23:52:40] [750/764] libmwaw@0.3.21..0.3.22 (115 MB dl, 393s, 3889 MB rss) ok
[23:59:33] [751/764] libmwaw@0.3.17..0.3.19 (112 MB dl, 413s, 3802 MB rss) ok
[00:01:28] [752/764] z3@4.4.1..4.8.4 (111 MB dl, 116s, 3147 MB rss) ok
[00:07:18] [753/764] libmwaw@0.3.22..0.3.23 (110 MB dl, 350s, 3420 MB rss) ok
[00:13:24] [754/764] libmwaw@0.3.16..0.3.17 (109 MB dl, 366s, 3640 MB rss) ok
[00:19:30] [755/764] libmwaw@0.3.15..0.3.16 (108 MB dl, 366s, 3563 MB rss) ok
== 2026-09-04T00:24:13Z diff restarted after attribution fix (a335f89); pairs cleared, header indexes kept
== 2026-09-04T00:24:13Z diff (workers=4, deadline=270 min)
[00:24:13] 773 pairs total, 773 to do, 4 workers, big pair > 40 MB download, deadline 270 min
[00:24:13] [1/773] libreoffice@26.2.4.2..26.2.5.2 (1407 MB dl, 0s, 72 MB rss) ok
[00:24:13] [2/773] libreoffice@26.2.4.1..26.2.4.2 (1402 MB dl, 0s, 74 MB rss) ok
[00:24:13] [3/773] libreoffice@26.2.3.1..26.2.3.2 (1402 MB dl, 0s, 74 MB rss) ok
[00:24:13] [4/773] libreoffice@26.2.3.2..26.2.4.1 (1402 MB dl, 0s, 74 MB rss) ok
[00:24:13] [5/773] libreoffice@26.2.5.2..26.8.0.0.alpha1 (1393 MB dl, 0s, 74 MB rss) ok
[00:24:13] [6/773] libreoffice@26.8.0.2..26.8.0.3 (1386 MB dl, 0s, 74 MB rss) ok
[00:24:13] [7/773] libreoffice@26.8.0.1..26.8.0.2 (1380 MB dl, 0s, 74 MB rss) ok
[00:24:13] [8/773] libreoffice@26.8.0.0.alpha1..26.8.0.0.beta1 (1374 MB dl, 0s, 73 MB rss) ok
[00:24:13] [9/773] libreoffice@26.8.0.0.beta1..26.8.0.1 (1374 MB dl, 0s, 74 MB rss) ok
[00:24:32] [10/773] sane-backends@1.3.0..1.3.1 (39 MB dl, 19s, 364 MB rss) ok
[00:24:32] [11/773] sane-backends@1.2.1..1.3.0 (38 MB dl, 19s, 360 MB rss) ok
[00:24:33] [12/773] sane-backends@1.3.1..1.4.0 (39 MB dl, 20s, 364 MB rss) ok
[00:24:49] [13/773] sane-backends@1.0.32..1.1.1 (36 MB dl, 18s, 347 MB rss) ok
[00:24:50] [14/773] sane-backends@1.1.1..1.2.1 (37 MB dl, 19s, 354 MB rss) ok
[00:25:05] [15/773] sane-backends@1.0.31..1.0.32 (35 MB dl, 16s, 329 MB rss) ok
[00:25:32] [16/773] libwps@0.4.11..0.4.12 (35 MB dl, 60s, 1179 MB rss) ok
[00:25:44] [17/773] openal-soft@1.25.1..1.25.2 (35 MB dl, 54s, 1093 MB rss) ok
[00:25:48] [18/773] sane-backends@1.0.30..1.0.31 (35 MB dl, 15s, 331 MB rss) ok
[00:25:59] [19/773] sane-backends@1.0.29..1.0.30 (34 MB dl, 15s, 322 MB rss) ok
[00:26:15] [20/773] libheif@1.21.2..1.23.1 (35 MB dl, 70s, 1316 MB rss) ok
[00:26:35] [21/773] mesa@25.1.5..25.1.7 (31 MB dl, 19s, 595 MB rss) ok
[00:26:40] [22/773] openal-soft@1.25.0..1.25.1 (34 MB dl, 52s, 1049 MB rss) ok
[00:26:53] [23/773] mesa@25.1.0..25.1.5 (31 MB dl, 18s, 595 MB rss) ok
[00:26:58] [24/773] mesa@25.0.7..25.1.0 (31 MB dl, 18s, 596 MB rss) ok
[00:27:12] [25/773] mesa@25.0.5..25.0.7 (31 MB dl, 19s, 583 MB rss) ok
[00:27:18] [26/773] mesa@25.0.4..25.0.5 (31 MB dl, 19s, 588 MB rss) ok
[00:27:31] [27/773] mesa@25.0.3..25.0.4 (31 MB dl, 19s, 580 MB rss) ok
[00:27:36] [28/773] mesa@25.0.0..25.0.1 (31 MB dl, 19s, 579 MB rss) ok
[00:27:53] [29/773] mesa@25.0.1..25.0.2 (31 MB dl, 21s, 580 MB rss) ok
[00:27:54] [30/773] libetonyek@0.1.6..0.1.7 (32 MB dl, 115s, 2042 MB rss) ok
[00:27:56] [31/773] mesa@25.0.2..25.0.3 (31 MB dl, 20s, 580 MB rss) ok
[00:28:05] [32/773] sane-backends@1.0.27..1.0.29 (29 MB dl, 12s, 262 MB rss) ok
[00:28:39] [33/773] z3@4.8.12..4.13.3 (318 MB dl, 265s, 5655 MB rss) killed by signal 11 (likely out of memory); will retry alone
[00:28:41] [34/773] apt@3.3.2..3.3.3 (29 MB dl, 36s, 849 MB rss) ok
[00:28:48] [35/773] libwps@0.4.13..0.4.14 (30 MB dl, 55s, 1154 MB rss) ok
[00:28:51] [36/773] libwps@0.4.12..0.4.13 (29 MB dl, 55s, 1113 MB rss) ok
[00:29:20] [37/773] apt@3.3.1..3.3.2 (29 MB dl, 33s, 841 MB rss) ok
[00:29:23] [38/773] apt@3.3.0..3.3.1 (29 MB dl, 32s, 840 MB rss) ok
[00:29:36] [39/773] libwps@0.4.9..0.4.10 (29 MB dl, 54s, 1151 MB rss) ok
[00:29:56] [40/773] apt@3.1.16..3.2.0 (29 MB dl, 33s, 838 MB rss) ok
[00:30:07] [41/773] apt@3.1.15..3.1.16 (29 MB dl, 31s, 837 MB rss) ok
[00:30:16] [42/773] libheif@1.20.2..1.21.2 (29 MB dl, 55s, 1091 MB rss) ok
[00:30:29] [43/773] apt@3.2.0..3.3.0 (29 MB dl, 33s, 841 MB rss) ok
[00:30:39] [44/773] apt@3.1.14..3.1.15 (29 MB dl, 31s, 836 MB rss) ok
[00:30:48] [45/773] apt@3.1.13..3.1.14 (29 MB dl, 32s, 835 MB rss) ok
[00:31:01] [46/773] apt@3.1.12..3.1.13 (29 MB dl, 32s, 839 MB rss) ok
[00:31:29] [47/773] openal-soft@1.24.2..1.25.0 (25 MB dl, 41s, 973 MB rss) ok
[00:31:30] [48/773] libheif@1.20.1..1.20.2 (27 MB dl, 52s, 1001 MB rss) ok
[00:31:35] [49/773] libgcrypt20@1.12.2..1.12.3 (21 MB dl, 4s, 101 MB rss) ok
[00:31:43] [50/773] libheif@1.19.8..1.20.1 (24 MB dl, 42s, 917 MB rss) ok
[00:32:00] [51/773] libheif@1.19.7..1.19.8 (21 MB dl, 31s, 753 MB rss) ok
[00:32:02] [52/773] gcc-16@16-20260425..16.1.0 (20 MB dl, 20s, 561 MB rss) ok
[00:32:07] [53/773] libheif@1.19.5..1.19.7 (21 MB dl, 32s, 753 MB rss) ok
[00:32:10] [54/773] libgcrypt20@1.12.0..1.12.1 (20 MB dl, 4s, 101 MB rss) ok
[00:32:14] [55/773] libgcrypt20@1.12.1..1.12.2 (20 MB dl, 4s, 100 MB rss) ok
[00:32:17] [56/773] gcc-16@16-20260423..16-20260425 (20 MB dl, 17s, 562 MB rss) ok
[00:32:17] [57/773] libgcrypt20@1.11.2..1.12.0 (20 MB dl, 4s, 101 MB rss) ok
[00:32:20] [58/773] gcc-16@16.1.0..16.2.0 (20 MB dl, 18s, 561 MB rss) ok
[00:32:21] [59/773] libgcrypt20@1.11.1..1.11.2 (20 MB dl, 4s, 101 MB rss) ok
[00:32:25] [60/773] libgcrypt20@1.11.0+git20250114..1.11.1 (20 MB dl, 4s, 100 MB rss) ok
[00:32:37] [61/773] gcc-16@16-20260322..16-20260423 (20 MB dl, 17s, 547 MB rss) ok
[00:32:41] [62/773] libgcrypt20@1.11.0..1.11.0+git20250114 (19 MB dl, 4s, 100 MB rss) ok
[00:32:48] [63/773] libheif@1.19.3..1.19.5 (20 MB dl, 31s, 749 MB rss) ok
[00:32:57] [64/773] libheif@1.19.1..1.19.3 (19 MB dl, 33s, 740 MB rss) ok
[00:33:04] [65/773] gcc-16@16-20260315..16-20260322 (19 MB dl, 16s, 515 MB rss) ok
[00:33:11] [66/773] z3@4.8.10..4.8.12 (279 MB dl, 272s, 5647 MB rss) ok
[00:33:14] [67/773] gcc-16@16-20260308..16-20260315 (19 MB dl, 16s, 518 MB rss) ok
[00:33:20] [68/773] gcc-16@16-20260307..16-20260308 (19 MB dl, 16s, 517 MB rss) ok
[00:33:24] [69/773] libwps@0.4.8..0.4.9 (19 MB dl, 44s, 963 MB rss) ok
[00:33:28] [70/773] libgcrypt20@1.10.3..1.11.0 (17 MB dl, 3s, 100 MB rss) ok
[00:33:31] [71/773] gcc-16@16-20260226..16-20260307 (19 MB dl, 18s, 517 MB rss) ok
[00:33:35] [72/773] libgcrypt20@1.10.2..1.10.3 (15 MB dl, 3s, 98 MB rss) ok
[00:33:37] [73/773] gcc-16@16-20260217..16-20260226 (19 MB dl, 16s, 518 MB rss) ok
[00:34:03] [74/773] openal-soft@1.24.1..1.24.2 (15 MB dl, 28s, 645 MB rss) ok
[00:34:03] [75/773] openal-soft@1.24.0..1.24.1 (14 MB dl, 26s, 611 MB rss) ok
[00:34:03] [76/773] libwps@0.4.7..0.4.8 (16 MB dl, 35s, 876 MB rss) ok
[00:34:17] [77/773] vte2.91@0.82.0..0.82.1 (13 MB dl, 14s, 403 MB rss) ok
[00:34:17] [78/773] vte2.91@0.84.0..0.84.1 (13 MB dl, 14s, 407 MB rss) ok
[00:34:17] [79/773] vte2.91@0.83.90..0.84.0 (13 MB dl, 14s, 407 MB rss) ok
[00:34:21] [80/773] pipewire@1.5.85..1.6.0 (13 MB dl, 4s, 101 MB rss) ok
[00:34:21] [81/773] pipewire@1.6.0..1.6.1 (13 MB dl, 4s, 102 MB rss) ok
[00:34:25] [82/773] pipewire@1.6.2..1.6.3 (13 MB dl, 3s, 103 MB rss) ok
[00:34:25] [83/773] pipewire@1.6.1..1.6.2 (13 MB dl, 4s, 101 MB rss) ok
[00:34:28] [84/773] pipewire@1.6.3..1.6.4 (13 MB dl, 4s, 103 MB rss) ok
[00:34:31] [85/773] vte2.91@0.82.3..0.83.90 (13 MB dl, 14s, 405 MB rss) ok
[00:34:32] [86/773] pipewire@1.6.4..1.6.5 (13 MB dl, 4s, 103 MB rss) ok
[00:34:35] [87/773] pipewire@1.6.5..1.6.6 (13 MB dl, 4s, 102 MB rss) ok
[00:34:38] [88/773] vte2.91@0.82.2..0.82.3 (13 MB dl, 13s, 400 MB rss) ok
[00:34:39] [89/773] pipewire@1.6.6..1.6.7 (13 MB dl, 4s, 103 MB rss) ok
[00:34:42] [90/773] pipewire@1.6.7..1.6.8 (13 MB dl, 4s, 103 MB rss) ok
[00:34:45] [91/773] vte2.91@0.82.1..0.82.2 (13 MB dl, 13s, 400 MB rss) ok
[00:34:52] [92/773] djvulibre@3.5.29..3.5.30 (12 MB dl, 7s, 223 MB rss) ok
[00:34:59] [93/773] djvulibre@3.5.28..3.5.29 (12 MB dl, 7s, 224 MB rss) ok
[00:34:59] [94/773] openexr@3.1.5..3.1.13 (12 MB dl, 17s, 403 MB rss) ok
[00:35:03] [95/773] openal-soft@1.23.1..1.24.0 (13 MB dl, 23s, 582 MB rss) ok
[00:35:05] [96/773] openexr@3.1.13..3.4.6+ds (12 MB dl, 2s, 82 MB rss) ok
[00:35:06] [97/773] djvulibre@3.5.27.1..3.5.28 (12 MB dl, 7s, 221 MB rss) ok
[00:35:18] [98/773] openexr@3.1.4..3.1.5 (12 MB dl, 20s, 397 MB rss) ok
[00:35:22] [99/773] openexr@3.1.3..3.1.4 (12 MB dl, 17s, 388 MB rss) ok
[00:35:24] [100/773] openexr@3.4.6+ds..3.4.14 (12 MB dl, 19s, 416 MB rss) ok
[00:35:41] [101/773] zeromq3@4.3.2..4.3.3 (11 MB dl, 18s, 533 MB rss) ok
[00:35:48] [102/773] libvisio@0.1.7..0.1.9 (12 MB dl, 30s, 937 MB rss) ok
[00:35:52] [103/773] libvisio@0.1.9..0.1.10 (12 MB dl, 29s, 893 MB rss) ok
[00:36:08] [104/773] zeromq3@4.3.3..4.3.4 (10 MB dl, 16s, 449 MB rss) ok
[00:36:10] [105/773] libvisio@0.1.6..0.1.7 (11 MB dl, 28s, 1122 MB rss) ok
[00:36:16] [106/773] libvisio@0.1.10..0.1.11 (11 MB dl, 28s, 872 MB rss) ok
[00:36:21] [107/773] vte2.91@0.80.3..0.82.0 (10 MB dl, 12s, 400 MB rss) ok
[00:36:21] [108/773] srt@1.5.5..1.5.6 (10 MB dl, 11s, 322 MB rss) ok
[00:36:26] [109/773] srt@1.5.4..1.5.5 (10 MB dl, 10s, 321 MB rss) ok
[00:36:27] [110/773] zimg@3.0.2+ds1..3.0.3+ds1 (9 MB dl, 7s, 253 MB rss) ok
[00:36:27] [111/773] zimg@3.0.1+ds1..3.0.2+ds1 (9 MB dl, 6s, 252 MB rss) ok
[00:36:34] [112/773] zimg@3.0.3+ds1..3.0.4+ds1 (9 MB dl, 7s, 250 MB rss) ok
[00:36:36] [113/773] srt@1.5.3..1.5.4 (9 MB dl, 10s, 321 MB rss) ok
[00:36:37] [114/773] srt@1.5.2..1.5.3 (9 MB dl, 10s, 308 MB rss) ok
[00:36:43] [115/773] srt@1.5.1..1.5.2 (9 MB dl, 9s, 304 MB rss) ok
[00:36:46] [116/773] srt@1.5.0..1.5.1 (9 MB dl, 10s, 307 MB rss) ok
[00:36:50] [117/773] zimg@3.0.4+ds1..3.0.5+ds1 (9 MB dl, 7s, 253 MB rss) ok
[00:36:51] [118/773] sqlite3@3.53.3..3.53.4 (9 MB dl, 6s, 153 MB rss) ok
[00:36:56] [119/773] sqlite3@3.53.2..3.53.3 (9 MB dl, 6s, 154 MB rss) ok
[00:36:58] [120/773] libvisio@0.1.5..0.1.6 (9 MB dl, 21s, 901 MB rss) ok
[00:37:00] [121/773] gst-plugins-bad1.0@1.28.5..1.28.6 (9 MB dl, 4s, 105 MB rss) ok
[00:37:00] [122/773] srt@1.4.4..1.5.0 (9 MB dl, 9s, 309 MB rss) ok
[00:37:04] [123/773] sqlite3@3.46.1..3.53.2 (9 MB dl, 6s, 153 MB rss) ok
[00:37:05] [124/773] gst-plugins-bad1.0@1.28.6..1.29.1 (8 MB dl, 5s, 105 MB rss) ok
[00:37:05] [125/773] gst-plugins-bad1.0@1.29.1..1.29.2 (8 MB dl, 5s, 106 MB rss) ok
[00:37:09] [126/773] gst-plugins-bad1.0@1.28.4..1.28.5 (8 MB dl, 5s, 105 MB rss) ok
[00:37:10] [127/773] gst-plugins-bad1.0@1.28.3..1.28.4 (8 MB dl, 5s, 105 MB rss) ok
[00:37:10] [128/773] gst-plugins-bad1.0@1.28.2..1.28.3 (8 MB dl, 5s, 105 MB rss) ok
[00:37:13] [129/773] gst-plugins-bad1.0@1.28.1..1.28.2 (8 MB dl, 5s, 105 MB rss) ok
[00:37:18] [130/773] gst-plugins-bad1.0@1.28.0..1.28.1 (8 MB dl, 5s, 105 MB rss) ok
[00:37:23] [131/773] zeromq3@4.3.4..4.3.5 (8 MB dl, 13s, 380 MB rss) ok
[00:37:23] [132/773] sqlite3@3.46.0..3.46.1 (8 MB dl, 5s, 152 MB rss) ok
[00:37:25] [133/773] zeromq3@4.2.3..4.2.5 (8 MB dl, 15s, 436 MB rss) ok
[00:37:27] [134/773] gst-plugins-bad1.0@1.27.90..1.28.0 (8 MB dl, 5s, 105 MB rss) ok
[00:37:30] [135/773] sqlite3@3.45.3..3.46.0 (8 MB dl, 6s, 152 MB rss) ok
[00:37:30] [136/773] sqlite3@3.45.2..3.45.3 (8 MB dl, 5s, 151 MB rss) ok
[00:37:32] [137/773] sqlite3@3.45.1..3.45.2 (8 MB dl, 5s, 151 MB rss) ok
[00:37:35] [138/773] sqlite3@3.45.0..3.45.1 (8 MB dl, 5s, 151 MB rss) ok
[00:37:35] [139/773] sqlite3@3.44.2..3.45.0 (8 MB dl, 5s, 151 MB rss) ok
[00:37:42] [140/773] zimg@3.0.5+ds1..3.0.6+ds1 (8 MB dl, 7s, 249 MB rss) ok
[00:37:42] [141/773] srt@1.4.2..1.4.4 (8 MB dl, 9s, 302 MB rss) ok
[00:37:49] [142/773] libwps@0.4.6..0.4.7 (7 MB dl, 14s, 494 MB rss) ok
[00:37:52] [143/773] libcdr@0.1.3..0.1.4 (7 MB dl, 10s, 509 MB rss) ok
[00:37:54] [144/773] libwps@0.4.5..0.4.6 (7 MB dl, 13s, 485 MB rss) ok
[00:37:57] [145/773] pcre2@10.47..10.48 (7 MB dl, 5s, 89 MB rss) ok
[00:38:01] [146/773] libcdr@0.1.4..0.1.5 (7 MB dl, 12s, 512 MB rss) ok
[00:38:05] [147/773] pcre2@10.46..10.47 (7 MB dl, 4s, 89 MB rss) ok
[00:38:08] [148/773] pcre2@10.45..10.46 (7 MB dl, 4s, 89 MB rss) ok
[00:38:11] [149/773] z3@4.8.9..4.8.10 (266 MB dl, 300s, 5153 MB rss) ok
[00:38:11] [150/773] libe-book@0.1.3..0.1.4 (7 MB dl, 15s, 523 MB rss) ok
[00:38:13] [151/773] libvisio@0.1.4..0.1.5 (7 MB dl, 19s, 585 MB rss) ok
[00:38:17] [152/773] pcre2@10.44..10.45 (6 MB dl, 4s, 88 MB rss) ok
[00:38:18] [153/773] libde265@1.0.8..1.0.9 (6 MB dl, 10s, 300 MB rss) ok
[00:38:20] [154/773] openal-soft@1.19.1..1.23.1 (6 MB dl, 9s, 319 MB rss) ok
[00:38:28] [155/773] libcdr@0.1.2..0.1.3 (6 MB dl, 10s, 517 MB rss) ok
[00:38:31] [156/773] libcdr@0.1.7..0.1.8 (6 MB dl, 15s, 558 MB rss) ok
[00:38:34] [157/773] libcdr@0.1.8..0.1.9 (6 MB dl, 14s, 549 MB rss) ok
[00:38:38] [158/773] libgav1@0.19.0..0.20.0 (6 MB dl, 7s, 225 MB rss) ok
[00:38:38] [159/773] vte2.91@0.80.1..0.80.3 (6 MB dl, 11s, 324 MB rss) ok
[00:38:44] [160/773] vte2.91@0.80.0..0.80.1 (6 MB dl, 10s, 324 MB rss) ok
[00:38:48] [161/773] libde265@1.0.7..1.0.8 (6 MB dl, 10s, 296 MB rss) ok
[00:38:53] [162/773] libcdr@0.1.6..0.1.7 (6 MB dl, 15s, 671 MB rss) ok
[00:38:56] [163/773] libwpd@0.10.2..0.10.3 (6 MB dl, 12s, 405 MB rss) ok
[00:38:57] [164/773] pcre2@10.43..10.44 (6 MB dl, 4s, 88 MB rss) ok
[00:38:59] [165/773] libodfgen@0.1.7..0.1.8 (6 MB dl, 11s, 400 MB rss) ok
[00:39:00] [166/773] libxml2@2.15.2+dfsg..2.15.3+dfsg (6 MB dl, 3s, 112 MB rss) ok
[00:39:00] [167/773] pcre2@10.42..10.43 (6 MB dl, 4s, 87 MB rss) ok
[00:39:04] [168/773] pcre2@10.40..10.42 (6 MB dl, 3s, 87 MB rss) ok
[00:39:05] [169/773] libgav1@0.18.0..0.19.0 (6 MB dl, 6s, 223 MB rss) ok
[00:39:07] [170/773] libxml2@2.14.5+dfsg..2.14.6+dfsg (6 MB dl, 3s, 112 MB rss) ok
[00:39:08] [171/773] libxml2@2.14.6+dfsg..2.15.0+dfsg (6 MB dl, 3s, 112 MB rss) ok
[00:39:11] [172/773] libxml2@2.15.1+dfsg..2.15.2+dfsg (6 MB dl, 3s, 111 MB rss) ok
[00:39:12] [173/773] libcdr@0.1.5..0.1.6 (6 MB dl, 12s, 544 MB rss) ok
[00:39:14] [174/773] libxml2@2.15.0+dfsg..2.15.1+dfsg (6 MB dl, 3s, 111 MB rss) ok
[00:39:15] [175/773] zeromq3@4.3.1..4.3.2 (6 MB dl, 8s, 356 MB rss) ok
[00:39:16] [176/773] pcre2@10.39..10.40 (6 MB dl, 4s, 86 MB rss) ok
[00:39:17] [177/773] pcre2@10.36..10.39 (6 MB dl, 4s, 85 MB rss) ok
[00:39:17] [178/773] libx11@1.8.12..1.8.13 (5 MB dl, 3s, 124 MB rss) ok
[00:39:19] [179/773] libx11@1.8.10..1.8.12 (5 MB dl, 3s, 124 MB rss) ok
[00:39:20] [180/773] libx11@1.8.7..1.8.10 (5 MB dl, 3s, 124 MB rss) ok
[00:39:22] [181/773] libx11@1.8.6..1.8.7 (5 MB dl, 3s, 124 MB rss) ok
[00:39:23] [182/773] libgav1@0.17.0..0.18.0 (5 MB dl, 6s, 217 MB rss) ok
[00:39:24] [183/773] libx11@1.8.4..1.8.6 (5 MB dl, 3s, 123 MB rss) ok
[00:39:26] [184/773] libxml2@2.14.4+dfsg..2.14.5+dfsg (5 MB dl, 3s, 112 MB rss) ok
[00:39:27] [185/773] libx11@1.7.4..1.7.5 (5 MB dl, 3s, 124 MB rss) ok
[00:39:29] [186/773] libx11@1.7.5..1.8.1 (5 MB dl, 3s, 123 MB rss) ok
[00:39:31] [187/773] libwpd@0.10.1..0.10.2 (5 MB dl, 11s, 394 MB rss) ok
[00:39:32] [188/773] libx11@1.8.1..1.8.3 (5 MB dl, 3s, 123 MB rss) ok
[00:39:34] [189/773] librevenge@0.0.4..0.0.5 (5 MB dl, 7s, 215 MB rss) ok
[00:39:37] [190/773] aspell@0.60.8.1..0.60.8.2 (5 MB dl, 6s, 217 MB rss) ok
[00:39:39] [191/773] zeromq3@4.2.5..4.3.1 (5 MB dl, 7s, 311 MB rss) ok
[00:39:40] [192/773] libx11@1.8.3..1.8.4 (5 MB dl, 3s, 123 MB rss) ok
[00:39:40] [193/773] aspell@0.60.8..0.60.8.1 (5 MB dl, 6s, 217 MB rss) ok
[00:39:45] [194/773] libgav1@0.16.0..0.16.3 (5 MB dl, 5s, 201 MB rss) ok
[00:39:45] [195/773] libgav1@0.16.3..0.17.0 (5 MB dl, 6s, 205 MB rss) ok
[00:39:47] [196/773] librevenge@0.0.5..0.0.6 (5 MB dl, 7s, 199 MB rss) ok
[00:39:50] [197/773] aspell@0.60.7..0.60.8 (5 MB dl, 5s, 211 MB rss) ok
[00:39:52] [198/773] jemalloc@5.3.0..5.3.1 (5 MB dl, 2s, 109 MB rss) ok
[00:39:54] [199/773] libde265@1.0.9..1.0.11 (5 MB dl, 6s, 237 MB rss) ok
[00:39:54] [200/773] libzstd@1.5.6+dfsg..1.5.7+dfsg (5 MB dl, 2s, 96 MB rss) ok
[00:39:55] [201/773] libe-book@0.1.2..0.1.3 (5 MB dl, 10s, 532 MB rss) ok
[00:39:56] [202/773] libxml2@2.14.3+dfsg..2.14.4+dfsg (5 MB dl, 3s, 113 MB rss) ok
[00:39:57] [203/773] libzstd@1.4.9+dfsg..1.4.10+dfsg (5 MB dl, 2s, 97 MB rss) ok
[00:39:58] [204/773] libxml2@2.14.2+dfsg..2.14.3+dfsg (5 MB dl, 3s, 112 MB rss) ok
[00:39:58] [205/773] libzstd@1.4.8+dfsg..1.4.9+dfsg (5 MB dl, 2s, 101 MB rss) ok
[00:39:58] [206/773] libzstd@1.4.5+dfsg..1.4.8+dfsg (5 MB dl, 2s, 103 MB rss) ok
[00:40:00] [207/773] libzstd@1.5.5+dfsg2..1.5.6+dfsg (4 MB dl, 2s, 95 MB rss) ok
[00:40:00] [208/773] libzstd@1.5.4+dfsg2..1.5.5+dfsg2 (4 MB dl, 2s, 93 MB rss) ok
[00:40:01] [209/773] libxml2@2.14.1+dfsg..2.14.2+dfsg (4 MB dl, 3s, 111 MB rss) ok
[00:40:02] [210/773] libzstd@1.4.10+dfsg..1.5.2+dfsg (4 MB dl, 2s, 94 MB rss) ok
[00:40:03] [211/773] libzstd@1.5.2+dfsg2..1.5.4+dfsg2 (4 MB dl, 2s, 92 MB rss) ok
[00:40:05] [212/773] libzstd@1.5.2+dfsg..1.5.2+dfsg2 (4 MB dl, 2s, 92 MB rss) ok
[00:40:07] [213/773] jemalloc@5.2.1..5.3.0 (4 MB dl, 2s, 105 MB rss) ok
[00:40:08] [214/773] librevenge@0.0.3..0.0.4 (4 MB dl, 6s, 167 MB rss) ok
[00:40:08] [215/773] freetype@2.14.1+dfsg..2.14.2+dfsg (4 MB dl, 2s, 98 MB rss) ok
[00:40:09] [216/773] libodfgen@0.1.6..0.1.7 (4 MB dl, 10s, 389 MB rss) ok
[00:40:10] [217/773] freetype@2.13.3+dfsg..2.14.1+dfsg (4 MB dl, 2s, 98 MB rss) ok
[00:40:10] [218/773] freetype@2.14.2+dfsg..2.14.3+dfsg (4 MB dl, 2s, 97 MB rss) ok
[00:40:12] [219/773] p11-kit@0.25.3..0.25.5 (4 MB dl, 3s, 105 MB rss) ok
[00:40:12] [220/773] p11-kit@0.25.0..0.25.1 (4 MB dl, 2s, 105 MB rss) ok
[00:40:13] [221/773] p11-kit@0.25.2..0.25.3 (4 MB dl, 2s, 105 MB rss) ok
[00:40:14] [222/773] p11-kit@0.25.1..0.25.2 (4 MB dl, 2s, 105 MB rss) ok
[00:40:14] [223/773] p11-kit@0.26.4..0.26.5 (4 MB dl, 2s, 111 MB rss) ok
[00:40:15] [224/773] p11-kit@0.26.2..0.26.4 (4 MB dl, 2s, 109 MB rss) ok
[00:40:16] [225/773] brotli@1.0.5..1.0.6 (4 MB dl, 2s, 83 MB rss) ok
[00:40:19] [226/773] hunspell@1.7.2+really1.7.2..1.7.3 (4 MB dl, 4s, 164 MB rss) ok
[00:40:19] [227/773] hunspell@1.7.3..1.7.3+really1.7.2 (4 MB dl, 4s, 162 MB rss) ok
[00:40:20] [228/773] hunspell@1.7.3+really1.7.2..1.7.3+really1.7.3 (4 MB dl, 4s, 164 MB rss) ok
[00:40:21] [229/773] freetype@2.13.2+dfsg..2.13.3+dfsg (4 MB dl, 2s, 97 MB rss) ok
[00:40:21] [230/773] freetype@2.13.0+dfsg..2.13.1+dfsg (4 MB dl, 2s, 96 MB rss) ok
[00:40:22] [231/773] freetype@2.13.1+dfsg..2.13.2+dfsg (4 MB dl, 2s, 96 MB rss) ok
[00:40:22] [232/773] gmp@6.2.1+dfsg1..6.3.0+dfsg (4 MB dl, 2s, 111 MB rss) ok
[00:40:24] [233/773] gmp@6.2.1+dfsg..6.2.1+dfsg1 (4 MB dl, 3s, 111 MB rss) ok
[00:40:24] [234/773] jemalloc@5.1.0..5.2.1 (4 MB dl, 2s, 100 MB rss) ok
[00:40:24] [235/773] freetype@2.12.1+dfsg..2.13.0+dfsg (4 MB dl, 2s, 96 MB rss) ok
[00:40:26] [236/773] p11-kit@0.25.5..0.25.9 (4 MB dl, 2s, 105 MB rss) ok
[00:40:26] [237/773] freetype@2.12.0+dfsg..2.12.1+dfsg (4 MB dl, 2s, 96 MB rss) ok
[00:40:27] [238/773] freetype@2.11.1+dfsg..2.12.0+dfsg (4 MB dl, 2s, 96 MB rss) ok
[00:40:28] [239/773] p11-kit@0.25.10..0.26.2 (4 MB dl, 2s, 108 MB rss) ok
[00:40:28] [240/773] brotli@1.0.4..1.0.5 (4 MB dl, 2s, 83 MB rss) ok
[00:40:29] [241/773] p11-kit@0.25.9..0.25.10 (3 MB dl, 2s, 105 MB rss) ok
[00:40:30] [242/773] hunspell@1.7.2+really1.7.1..1.7.2+really1.7.2 (3 MB dl, 4s, 156 MB rss) ok
[00:40:31] [243/773] hunspell@1.7.1..1.7.2 (3 MB dl, 4s, 155 MB rss) ok
[00:40:33] [244/773] brotli@1.0.3..1.0.4 (3 MB dl, 2s, 81 MB rss) ok
